"player_id","player_name","Pos","salmil","G","GS","MP","TRB","AST","BLK","PTS","pts40_ind","AST40","BLK40","TRB40","GMP","Pts_G"
37,"Will Barton","SG",11.830358,43,38,1189,199,124,22,494,16.619007569386,4.17157275021026,0.740117746005046,6.69470142977292,27.6511627906977,11.4883720930233
38,"Keita Bates-Diop","SF",0.838464,30,3,503,83,17,14,151,12.0079522862823,1.35188866799205,1.11332007952286,6.60039761431412,16.7666666666667,5.03333333333333
39,"Nicolas Batum","SF",24,75,72,2354,390,247,43,699,11.8776550552251,4.19711129991504,0.730671197960918,6.62701784197111,31.3866666666667,9.32
40,"Jerryd Bayless","PG",8.575916,34,6,657,62,119,2,209,12.7245053272451,7.24505327245053,0.121765601217656,3.77473363774734,19.3235294117647,6.14705882352941
41,"Aron Baynes","C",5.1936,51,18,821,240,57,34,284,13.836784409257,2.77710109622412,1.65651644336175,11.6930572472594,16.0980392156863,5.56862745098039
42,"Kent Bazemore","SG",18.089888,67,35,1643,261,152,42,779,18.965307364577,3.70054777845405,1.02251978088862,6.3542300669507,24.5223880597015,11.6268656716418
43,"Bradley Beal","SG",25.434262,82,82,3028,411,448,58,2099,27.7278731836196,5.91809775429326,0.766182298546896,5.42932628797886,36.9268292682927,25.5975609756098
44,"Michael Beasley","PF",3.5,26,2,277,60,25,10,181,26.1371841155235,3.6101083032491,1.44404332129964,8.66425992779783,10.6538461538462,6.96153846153846
45,"Malik Beasley","SG",1.77384,81,18,1879,200,97,10,917,19.5210218201171,2.06492815327302,0.212879191059074,4.25758382118148,23.1975308641975,11.320987654321
46,"Marco Belinelli","SG",6.153846,79,1,1815,198,132,8,829,18.2699724517906,2.90909090909091,0.176308539944904,4.36363636363636,22.9746835443038,10.4936708860759
47,"Jordan Bell","C",1.378242,68,3,788,184,76,51,223,11.3197969543147,3.85786802030457,2.58883248730964,9.34010152284264,11.5882352941176,3.27941176470588
49,"Dragan Bender","PF",4.66128,46,27,826,183,56,22,230,11.138014527845,2.71186440677966,1.06537530266344,8.86198547215496,17.9565217391304,5
50,"Davis Bertans","PF",7,76,12,1632,264,100,33,606,14.8529411764706,2.45098039215686,0.808823529411765,6.47058823529412,21.4736842105263,7.97368421052632
51,"Dairis Bertans","SG",0.19422,12,0,167,9,10,0,34,8.1437125748503,2.39520958083832,0,2.15568862275449,13.9166666666667,2.83333333333333
52,"Patrick Beverley","PG",5.027028,78,49,2137,388,300,43,596,11.1558259241928,5.61534861956013,0.804866635470285,7.26251754796444,27.3974358974359,7.64102564102564
54,"Khem Birch","C",1.378242,50,1,643,190,38,29,240,14.9300155520995,2.36391912908243,1.80404354587869,11.8195956454121,12.86,4.8
56,"Bismack Biyombo","C",17,54,32,783,247,33,41,236,12.0561941251596,1.68582375478927,2.09450830140485,12.6181353767561,14.5,4.37037037037037
57,"Nemanja Bjelica","PF",6.5,77,70,1788,444,147,56,741,16.5771812080537,3.28859060402685,1.25279642058166,9.93288590604027,23.2207792207792,9.62337662337662
58,"Antonio Blakeney","SG",1.349383,57,3,829,106,42,9,418,20.1688781664656,2.02653799758745,0.434258142340169,5.1145958986731,14.5438596491228,7.33333333333333
59,"Eric Bledsoe","PG",15,78,78,2272,362,430,29,1241,21.8485915492958,7.57042253521127,0.51056338028169,6.37323943661972,29.1282051282051,15.9102564102564
60,"Jaron Blossomgame","SF",0.07725,27,4,439,98,13,8,114,10.3872437357631,1.18451025056948,0.728929384965831,8.92938496583144,16.2592592592593,4.22222222222222
62,"Bojan Bogdanovic","SF",10.5,81,81,2573,333,161,1,1454,22.6039642440731,2.50291488534784,0.0155460551884959,5.17683637776914,31.7654320987654,17.9506172839506
63,"Bogdan Bogdanovic","SG",9,70,17,1947,243,267,15,990,20.3389830508475,5.48536209553159,0.308166409861325,4.99229583975347,27.8142857142857,14.1428571428571
64,"Andrew Bogut","C",0.486892,11,5,134,55,11,8,39,11.6417910447761,3.28358208955224,2.38805970149254,16.4179104477612,12.1818181818182,3.54545454545455
65,"Jonah Bolden","PF",1.69,44,10,639,165,40,39,207,12.9577464788732,2.50391236306729,2.44131455399061,10.3286384976526,14.5227272727273,4.70454545454546
66,"Isaac Bonga","PG",1,22,0,120,25,15,4,19,6.33333333333333,5,1.33333333333333,8.33333333333333,5.45454545454545,0.863636363636364
67,"Devin Booker","SG",3.314365,64,64,2242,265,433,13,1700,30.3300624442462,7.72524531668153,0.231935771632471,4.72792149866191,35.03125,26.5625
69,"Chris Boucher","PF",0.457418,28,0,163,56,2,24,93,22.8220858895706,0.49079754601227,5.88957055214724,13.7423312883436,5.82142857142857,3.32142857142857
70,"Avery Bradley","SG",12,126,126,3810,350,304,32,1250,13.1233595800525,3.19160104986877,0.335958005249344,3.6745406824147,30.2380952380952,9.92063492063492
71,"Tony Bradley","C",1.67952,3,0,36,15,1,2,17,18.8888888888889,1.11111111111111,2.22222222222222,16.6666666666667,12,5.66666666666667
72,"Corey Brewer","SF",2.559925,62,6,984,152,78,14,302,12.2764227642276,3.17073170731707,0.569105691056911,6.17886178861789,15.8709677419355,4.87096774193548
73,"Mikal Bridges","SF",3.5574,82,56,2417,264,173,38,684,11.319817956144,2.8630533719487,0.628878775341332,4.36905254447662,29.4756097560976,8.34146341463415
74,"Miles Bridges","SF",3.20664,80,25,1696,323,95,49,597,14.0801886792453,2.24056603773585,1.15566037735849,7.61792452830189,21.2,7.4625
75,"Isaiah Briscoe","PG",0.838464,39,0,559,74,87,2,136,9.73166368515206,6.22540250447227,0.143112701252236,5.29516994633274,14.3333333333333,3.48717948717949
76,"Ryan Broekhoff","SG",0.838464,42,0,453,63,22,4,167,14.7461368653422,1.94260485651214,0.353200883002208,5.56291390728477,10.7857142857143,3.97619047619048
77,"Malcolm Brogdon","SG",1.544951,64,64,1832,288,205,13,1001,21.8558951965066,4.47598253275109,0.283842794759825,6.2882096069869,28.625,15.640625
78,"MarShon Brooks","SG",1.656092,29,0,387,45,25,4,190,19.6382428940568,2.58397932816537,0.41343669250646,4.65116279069767,13.3448275862069,6.55172413793104
79,"Dillon Brooks","SF",1.378242,18,0,330,31,16,4,135,16.3636363636364,1.93939393939394,0.484848484848485,3.75757575757576,18.3333333333333,7.5
80,"Jaylen Brown","SG",5.16996,74,25,1913,313,100,32,964,20.1568217459488,2.09095661265029,0.669106116048092,6.5446941975954,25.8513513513514,13.027027027027
81,"Troy Brown","SF",2.75268,52,10,730,145,80,5,248,13.5890410958904,4.38356164383562,0.273972602739726,7.94520547945205,14.0384615384615,4.76923076923077
82,"Sterling Brown","SG",1.378242,58,7,1034,184,84,8,372,14.3907156673114,3.2495164410058,0.309477756286267,7.11798839458414,17.8275862068966,6.41379310344827
83,"Bruce Brown","SG",0.838464,74,56,1449,185,91,36,319,8.80607315389924,2.51207729468599,0.993788819875776,5.10697032436163,19.5810810810811,4.31081081081081
84,"Lorenzo Brown","PG",0.8,26,0,212,31,28,5,55,10.377358490566,5.28301886792453,0.943396226415094,5.84905660377358,8.15384615384615,2.11538461538462
85,"Jalen Brunson","PG",1.23,73,38,1591,169,230,4,678,17.0458830923947,5.78252671275927,0.100565681961031,4.24890006285355,21.7945205479452,9.28767123287671
86,"Thomas Bryant","C",1.378242,72,53,1496,454,92,67,758,20.2673796791444,2.45989304812834,1.79144385026738,12.1390374331551,20.7777777777778,10.5277777777778
87,"Reggie Bullock","SG",2.5,126,120,3758,346,258,24,1422,15.1357104843002,2.74614156466205,0.255455029270889,3.68281000532198,29.8253968253968,11.2857142857143
88,"Trey Burke","PG",1.795015,116,16,2250,198,318,14,1262,22.4355555555556,5.65333333333333,0.248888888888889,3.52,19.3965517241379,10.8793103448276
89,"Alec Burks","SG",11.536515,128,48,2750,470,256,42,1122,16.32,3.72363636363636,0.610909090909091,6.83636363636364,21.484375,8.765625
90,"Deonte Burton","SG",0.5,32,0,240,28,9,8,82,13.6666666666667,1.5,1.33333333333333,4.66666666666667,7.5,2.5625
91,"Jimmy Butler","SF",19.841627,55,55,1824,290,220,29,1002,21.9736842105263,4.82456140350877,0.635964912280702,6.35964912280702,33.1636363636364,18.2181818181818
91,"Jimmy Butler","SF-SG",19.841627,65,65,2185,342,263,39,1215,22.2425629290618,4.81464530892448,0.71395881006865,6.26086956521739,33.6153846153846,18.6923076923077
91,"Jimmy Butler","SG",19.841627,10,10,361,52,43,10,213,23.601108033241,4.76454293628809,1.10803324099723,5.7617728531856,36.1,21.3
92,"Bruno Caboclo","SF",0.705361,34,19,800,158,50,33,282,14.1,2.5,1.65,7.9,23.5294117647059,8.29411764705882
93,"Jose Calderon","PG",2.393887,49,0,632,60,115,3,113,7.15189873417722,7.27848101265823,0.189873417721519,3.79746835443038,12.8979591836735,2.30612244897959
94,"Kentavious Caldwell-Pope","SG",12,82,23,2035,238,110,13,938,18.4373464373464,2.16216216216216,0.255528255528256,4.67813267813268,24.8170731707317,11.4390243902439
95,"Isaiah Canaan","PG",0.744671,60,32,1258,116,168,4,362,11.510333863275,5.34181240063593,0.127186009538951,3.68839427662957,20.9666666666667,6.03333333333333
96,"Clint Capela","C",15.793104,67,67,2249,848,96,102,1114,19.8132503334815,1.70742552245442,1.81413961760783,15.0822587816807,33.5671641791045,16.6268656716418
97,"DeMarre Carroll","PF",15.4,67,8,1703,349,85,10,744,17.4750440399295,1.99647680563711,0.234879624192601,8.19729888432179,25.4179104477612,11.1044776119403
98,"Wendell Carter","C",4.44684,44,44,1110,307,78,58,455,16.3963963963964,2.81081081081081,2.09009009009009,11.0630630630631,25.2272727272727,10.3409090909091
99,"Vince Carter","PF",2.393887,76,9,1330,194,87,27,562,16.9022556390977,2.61654135338346,0.81203007518797,5.83458646616541,17.5,7.39473684210526
100,"Jevon Carter","PG",0.838464,39,3,577,66,69,11,172,11.9237435008665,4.78336221837088,0.762564991334489,4.57538994800693,14.7948717948718,4.41025641025641
101,"Michael Carter-Williams","PG",1.468082,56,2,744,140,140,30,268,14.4086021505376,7.52688172043011,1.61290322580645,7.52688172043011,13.2857142857143,4.78571428571429
102,"Alex Caruso","PG",0.07725,25,4,531,67,77,9,229,17.2504708097928,5.80037664783427,0.677966101694915,5.04708097928437,21.24,9.16
103,"Omri Casspi","SF",2.17626,36,0,520,115,26,9,226,17.3846153846154,2,0.692307692307692,8.84615384615385,14.4444444444444,6.27777777777778
104,"Willie Cauley-Stein","C",4.696874,81,81,2213,678,194,51,965,17.4423859014912,3.50655219159512,0.921825576140985,12.254857659286,27.320987654321,11.9135802469136
105,"Troy Caupain","PG",0.07725,4,0,16,3,4,0,10,25,10,0,7.5,4,2.5
106,"Tyler Cavanaugh","PF",0.07725,11,0,39,8,1,0,9,9.23076923076923,1.02564102564103,0,8.2051282051282,3.54545454545455,0.818181818181818
107,"Tyson Chandler","C",13.585,110,12,1750,614,74,46,346,7.90857142857143,1.69142857142857,1.05142857142857,14.0342857142857,15.9090909090909,3.14545454545455
108,"Wilson Chandler","PF",12.800562,36,32,951,168,72,18,241,10.136698212408,3.02839116719243,0.757097791798107,7.06624605678233,26.4166666666667,6.69444444444444
108,"Wilson Chandler","PF-SF",12.800562,51,33,1177,215,82,21,305,10.3653355989805,2.78674596431606,0.713678844519966,7.30671197960918,23.078431372549,5.98039215686274
108,"Wilson Chandler","SF",12.800562,15,1,226,47,10,3,64,11.3274336283186,1.76991150442478,0.530973451327434,8.31858407079646,15.0666666666667,4.26666666666667
109,"Joe Chealey","PG",0.07725,1,0,8,0,1,0,2,10,5,0,0,8,2
110,"Chris Chiozza","PG",0.137374,7,0,33,4,4,1,6,7.27272727272727,4.84848484848485,1.21212121212121,4.84848484848485,4.71428571428571,0.857142857142857
111,"Marquese Chriss","PF",3.20616,86,4,998,284,44,22,364,14.5891783567134,1.76352705410822,0.881763527054108,11.3827655310621,11.6046511627907,4.23255813953488
112,"Ian Clark","SG",1.757429,60,6,973,89,94,8,401,16.4850976361768,3.86433710174717,0.328879753340185,3.65878725590956,16.2166666666667,6.68333333333333
113,"Gary Clark","PF",0.674122,51,2,641,116,18,26,148,9.23556942277691,1.12324492979719,1.62246489859594,7.2386895475819,12.5686274509804,2.90196078431373
114,"Jordan Clarkson","SG",12.5,81,0,2214,270,196,13,1364,24.643179765131,3.54110207768744,0.23486901535682,4.8780487804878,27.3333333333333,16.8395061728395
115,"Zach Collins","C",3.62892,77,0,1356,324,71,66,512,15.1032448377581,2.09439528023599,1.94690265486726,9.55752212389381,17.6103896103896,6.64935064935065
116,"John Collins","PF",2.29908,61,59,1829,595,121,39,1188,25.981410606889,2.64625478403499,0.8529250956807,13.0125751776927,29.983606557377,19.4754098360656
117,"Darren Collison","PG",10,76,76,2143,232,459,9,853,15.9216052263182,8.56742883807746,0.167988800746617,4.33037797480168,28.1973684210526,11.2236842105263
118,"Bonzie Colson","SF",0.07725,8,2,98,30,3,1,39,15.9183673469388,1.22448979591837,0.408163265306122,12.2448979591837,12.25,4.875
119,"Mike Conley","PG",30.521115,70,70,2342,239,449,22,1478,25.2433817250214,7.66865926558497,0.375747224594364,4.08198121263877,33.4571428571429,21.1142857142857
120,"Pat Connaughton","SG",1.641,61,2,1261,258,122,25,421,13.3544805709754,3.86994448850119,0.793021411578113,8.18398096748612,20.672131147541,6.90163934426229
121,"Quinn Cook","PG",1.544951,74,10,1059,157,116,3,509,19.2256846081209,4.38149197355996,0.113314447592068,5.93012275731822,14.3108108108108,6.87837837837838
123,"DeMarcus Cousins","C",5.337,30,30,771,247,107,44,488,25.3177691309987,5.55123216601816,2.28274967574578,12.8145265888457,25.7,16.2666666666667
124,"Robert Covington","SF",10.464092,70,70,2406,386,92,94,930,15.4613466334165,1.52950955943475,1.56275976724855,6.41729010806317,34.3714285714286,13.2857142857143
125,"Allen Crabbe","SG",19.3325,43,20,1133,148,46,13,413,14.5807590467785,1.62400706090027,0.458958517210944,5.22506619593998,26.3488372093023,9.6046511627907
126,"Torrey Craig","SF",2,75,37,1503,263,72,46,430,11.4437791084498,1.91616766467066,1.22421823020625,6.99933466400532,20.04,5.73333333333333
127,"Jamal Crawford","SG",4.698113,64,0,1211,85,229,12,508,16.7795210569777,7.56399669694467,0.396366639141206,2.80759702725021,18.921875,7.9375
128,"Mitch Creek","SF",0.056845,10,0,96,24,12,0,42,17.5,5,0,10,9.6,4.2
130,"Jae Crowder","SF",7.305825,80,11,2166,384,133,31,951,17.5623268698061,2.45614035087719,0.572483841181902,7.09141274238227,27.075,11.8875
131,"Dante Cunningham","PF",2.487,64,21,928,188,50,13,194,8.36206896551724,2.1551724137931,0.560344827586207,8.10344827586207,14.5,3.03125
132,"Stephen Curry","PG",37.457154,69,69,2331,369,361,25,1881,32.2779922779923,6.19476619476619,0.429000429000429,6.33204633204633,33.7826086956522,27.2608695652174
133,"Seth Curry","SG",2.795,74,2,1399,120,66,12,581,16.6118656182988,1.88706218727663,0.343102215868477,3.43102215868478,18.9054054054054,7.85135135135135
134,"Troy Daniels","SG",3.258539,51,1,760,73,26,5,318,16.7368421052632,1.36842105263158,0.263157894736842,3.84210526315789,14.9019607843137,6.23529411764706
135,"Anthony Davis","C",25.434263,56,56,1850,672,218,135,1452,31.3945945945946,4.71351351351351,2.91891891891892,14.5297297297297,33.0357142857143,25.9285714285714
136,"Ed Davis","C",4.449,81,1,1446,694,61,33,472,13.0567081604426,1.68741355463347,0.912863070539419,19.1977869986169,17.8518518518519,5.82716049382716
137,"Deyonta Davis","C",1.741503,9,0,118,36,5,5,36,12.2033898305085,1.69491525423729,1.69491525423729,12.2033898305085,13.1111111111111,4
138,"Tyler Davis","C",0.07725,1,0,1,1,0,0,0,0,0,0,40,1,0
139,"Dewayne Dedmon","C",6.3,64,52,1609,480,90,71,693,17.2280919825979,2.23741454319453,1.76507147296457,11.9328775637042,25.140625,10.828125
140,"Sam Dekker","PF",2.760094,94,10,1576,296,92,14,574,14.5685279187817,2.33502538071066,0.355329949238579,7.51269035532995,16.7659574468085,6.1063829787234
141,"Angel Delgado","C",0.07725,2,0,15,4,0,0,3,8,0,0,10.6666666666667,7.5,1.5
142,"Matthew Dellavedova","PG",9.6075,96,0,1624,154,362,4,564,13.8916256157635,8.91625615763547,0.0985221674876847,3.79310344827586,16.9166666666667,5.875
144,"Luol Deng","SF",16.747954,22,2,392,73,18,8,157,16.0204081632653,1.83673469387755,0.816326530612245,7.44897959183674,17.8181818181818,7.13636363636364
145,"DeMar DeRozan","SG",27.739975,77,77,2688,462,475,36,1635,24.3303571428571,7.06845238095238,0.535714285714286,6.875,34.9090909090909,21.2337662337662
146,"Marcus Derrickson","PF",0.07725,11,0,67,13,1,1,46,27.4626865671642,0.597014925373134,0.597014925373134,7.76119402985075,6.09090909090909,4.18181818181818
147,"Cheick Diallo","PF",1.544951,64,1,896,332,33,33,387,17.2767857142857,1.47321428571429,1.47321428571429,14.8214285714286,14,6.046875
148,"Hamidou Diallo","SG",0.838464,51,3,526,97,17,10,190,14.4486692015209,1.29277566539924,0.760456273764259,7.37642585551331,10.3137254901961,3.72549019607843
149,"Gorgui Dieng","C",15.170787,76,2,1031,311,72,41,485,18.8166828322017,2.79340446168768,1.59068865179437,12.0659553831232,13.5657894736842,6.38157894736842
150,"Spencer Dinwiddie","PG",1.656092,68,4,1914,166,311,17,1143,23.8871473354232,6.49947753396029,0.355276907001045,3.46917450365726,28.1470588235294,16.8088235294118
151,"Donte DiVincenzo","SG",2.48436,27,0,411,65,31,6,131,12.7493917274939,3.01703163017032,0.583941605839416,6.32603406326034,15.2222222222222,4.85185185185185
152,"Luka Doncic","SG",6.56904,72,72,2318,563,429,25,1526,26.3330457290768,7.40293356341674,0.431406384814495,9.71527178602243,32.1944444444444,21.1944444444444
153,"Tyler Dorsey","SG",1.378242,96,22,1396,226,112,4,592,16.9627507163324,3.20916905444126,0.114613180515759,6.4756446991404,14.5416666666667,6.16666666666667
154,"Damyean Dotson","SG",1.378242,73,40,2004,262,135,10,779,15.5489021956088,2.69461077844311,0.199600798403194,5.22954091816367,27.4520547945205,10.6712328767123
155,"PJ Dozier","SG",0.07725,6,0,51,17,5,0,19,14.9019607843137,3.92156862745098,0,13.3333333333333,8.5,3.16666666666667
156,"Goran Dragic","PG",18.109175,36,22,991,111,174,5,494,19.9394550958628,7.02320887991927,0.201816347124117,4.4803229061554,27.5277777777778,13.7222222222222
157,"Andre Drummond","C",25.434262,79,79,2647,1232,112,138,1370,20.7026822818285,1.69248205515678,2.08537967510389,18.6173026067246,33.5063291139241,17.3417721518987
158,"Jared Dudley","PF",9.53,59,25,1220,155,83,16,287,9.40983606557377,2.72131147540984,0.524590163934426,5.08196721311475,20.6779661016949,4.86440677966102
159,"Kris Dunn","PG",4.221,46,44,1389,187,277,21,519,14.9460043196544,7.97696184305256,0.60475161987041,5.38516918646508,30.195652173913,11.2826086956522
160,"Kevin Durant","SF",30,78,78,2702,497,457,84,2027,30.0074019245004,6.76535899333827,1.24352331606218,7.35751295336788,34.6410256410256,25.9871794871795
161,"Trevon Duval","PG",0.07725,3,0,6,1,2,0,5,33.3333333333333,13.3333333333333,0,6.66666666666667,2,1.66666666666667
163,"Henry Ellenson","PF",2.199311,38,0,518,132,32,4,228,17.6061776061776,2.47104247104247,0.308880308880309,10.1930501930502,13.6315789473684,6
164,"Wayne Ellington","SG",8.653076,106,76,2594,214,144,12,1090,16.8080185042406,2.22050886661527,0.185042405551272,3.29992289899769,24.4716981132075,10.2830188679245
166,"Joel Embiid","C",25.46725,64,64,2154,871,234,122,1761,32.7019498607242,4.34540389972145,2.26555246053853,16.1745589600743,33.65625,27.515625
167,"James Ennis","SF",1.621415,116,54,2460,364,82,46,778,12.650406504065,1.33333333333333,0.747967479674797,5.91869918699187,21.2068965517241,6.70689655172414
168,"Drew Eubanks","PF",0.07725,23,0,113,34,7,5,41,14.5132743362832,2.47787610619469,1.76991150442478,12.0353982300885,4.91304347826087,1.78260869565217
169,"Tyreke Evans","SG",12.4,69,18,1402,201,166,18,706,20.1426533523538,4.73609129814551,0.513552068473609,5.73466476462197,20.3188405797101,10.231884057971
170,"Jacob Evans","SG",1.6464,30,1,204,25,23,3,40,7.84313725490196,4.50980392156863,0.588235294117647,4.90196078431372,6.8,1.33333333333333
171,"Jawun Evans","PG",1.455492,16,0,130,24,20,0,12,3.69230769230769,6.15384615384615,0,7.38461538461539,8.125,0.75
173,"Dante Exum","PG",10.6,42,1,664,68,110,5,288,17.3493975903614,6.62650602409639,0.301204819277108,4.09638554216867,15.8095238095238,6.85714285714286
174,"Kenneth Faried","C",14.242782,74,26,1456,500,40,46,768,21.0989010989011,1.0989010989011,1.26373626373626,13.7362637362637,19.6756756756757,10.3783783783784
175,"Derrick Favors","C",16.9,76,70,1766,560,89,106,897,20.317100792752,2.0158550396376,2.40090600226501,12.6840317100793,23.2368421052632,11.8026315789474
176,"Cristiano Felicio","C",8.47098,60,0,746,218,37,7,240,12.8686327077748,1.98391420911528,0.375335120643432,11.6890080428954,12.4333333333333,4
177,"Raymond Felton","PG",2.393887,33,0,379,34,52,6,142,14.9868073878628,5.48812664907652,0.633245382585752,3.58839050131926,11.4848484848485,4.3030303030303
178,"Terrance Ferguson","SG",2.11884,74,74,1931,141,72,16,513,10.6266183324702,1.49145520455722,0.331434489901605,2.9207664422579,26.0945945945946,6.93243243243243
179,"Yogi Ferrell","PG",3,71,3,1067,109,137,4,420,15.7450796626054,5.13589503280225,0.149953139643861,4.08622305529522,15.0281690140845,5.91549295774648
180,"Dorian Finney-Smith","SF",1.544951,81,26,1985,389,95,36,608,12.2518891687657,1.91435768261965,0.72544080604534,7.83879093198992,24.5061728395062,7.50617283950617
181,"Bryn Forbes","SG",3.125,82,81,2293,239,175,4,967,16.8687309201919,3.05276929786306,0.0697775839511557,4.16921064108155,27.9634146341463,11.7926829268293
182,"Evan Fournier","SG",17,81,81,2553,258,295,12,1226,19.2087739913827,4.62201331766549,0.188014101057579,4.04230317273796,31.5185185185185,15.1358024691358
183,"De'Aaron Fox","PG",5.47092,81,81,2546,304,590,45,1399,21.9795758051846,9.26944226237235,0.706991358994501,4.77611940298507,31.4320987654321,17.2716049382716
184,"Tim Frazier","PG",1.832107,118,38,2240,336,496,10,620,11.0714285714286,8.85714285714286,0.178571428571429,6,18.9830508474576,5.25423728813559
